transaction_id,trade_date_key,portfolio_id,asset_id,transaction_type,quantity,price,gross_amount,fee_amount,net_amount,cash_impact,notes
TXN00017316,20240902,PRT00021,AST0036,BUY,0.19485339,141.5758,27.59,0.25,27.84,-27.84,Invest deposit (target weights)
TXN00017317,20240902,PRT00021,AST0002,BUY,0.22779773,121.1009,27.59,0.25,27.84,-27.84,Invest deposit (target weights)
TXN00017318,20240902,PRT00021,AST0009,BUY,0.20839945,132.3733,27.59,0.25,27.84,-27.84,Invest deposit (target weights)
TXN00017319,20240902,PRT00021,AST0053,BUY,0.18885864,146.0697,27.59,0.25,27.84,-27.84,Invest deposit (target weights)
TXN00017320,20240902,PRT00021,AST0024,BUY,0.32485666,84.919,27.59,0.25,27.84,-27.84,Invest deposit (target weights)
TXN00017321,20240902,PRT00021,AST0044,BUY,0.29349049,56.3968,16.55,0.25,16.8,-16.8,Invest deposit (target weights)
TXN00017322,20241001,PRT00021,CASH0001,DEPOSIT,557.43,1.0,557.43,0.0,557.43,557.43,Recurring deposit
TXN00017323,20241001,PRT00021,CASH0001,FEE,4.51,1.0,4.51,0.0,4.51,-4.51,Monthly fee
TXN00017324,20241001,PRT00021,CASH0001,DIVIDEND,24.55,1.0,24.55,0.0,24.55,24.55,Dividend credit (synthetic)
TXN00017325,20241001,PRT00021,AST0049,BUY,2.95195855,9.4416,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017326,20241001,PRT00021,AST0014,BUY,0.71753781,38.843,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017327,20241001,PRT00021,AST0037,BUY,0.55568711,50.1564,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017328,20241001,PRT00021,AST0017,BUY,1.6319101,17.0789,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017329,20241001,PRT00021,AST0030,BUY,0.433139,64.3472,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017330,20241001,PRT00021,AST0038,BUY,0.56088294,49.6918,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017331,20241001,PRT00021,AST0055,BUY,0.75187227,37.0692,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017332,20241001,PRT00021,AST0007,BUY,0.28013545,99.4922,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017333,20241001,PRT00021,AST0041,BUY,0.24353897,114.4428,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017334,20241001,PRT00021,AST0054,BUY,3.26719269,8.5307,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017335,20241001,PRT00021,AST0029,BUY,0.17280522,161.2873,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017336,20241001,PRT00021,AST0011,BUY,0.37434161,74.4542,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017337,20241001,PRT00021,AST0050,BUY,0.23937229,116.4349,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017338,20241001,PRT00021,AST0043,BUY,0.20169091,138.1881,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017339,20241001,PRT00021,AST0036,BUY,0.19785472,140.8674,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017340,20241001,PRT00021,AST0002,BUY,0.23369741,119.2623,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017341,20241001,PRT00021,AST0009,BUY,0.21688996,128.5043,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017342,20241001,PRT00021,AST0053,BUY,0.19085834,146.0313,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017343,20241001,PRT00021,AST0024,BUY,0.28595315,97.468,27.87,0.25,28.12,-28.12,Invest deposit (target weights)
TXN00017344,20241001,PRT00021,AST0044,BUY,0.30575932,54.6926,16.72,0.25,16.97,-16.97,Invest deposit (target weights)
TXN00017345,20241101,PRT00021,CASH0001,DEPOSIT,658.68,1.0,658.68,0.0,658.68,658.68,Recurring deposit
TXN00017346,20241101,PRT00021,CASH0001,FEE,6.67,1.0,6.67,0.0,6.67,-6.67,Monthly fee
TXN00017347,20241101,PRT00021,CASH0001,DIVIDEND,14.85,1.0,14.85,0.0,14.85,14.85,Dividend credit (synthetic)
TXN00017348,20241101,PRT00021,AST0049,BUY,3.84959215,8.5552,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017349,20241101,PRT00021,AST0014,BUY,0.78882334,41.7507,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017350,20241101,PRT00021,AST0037,BUY,0.7869408,41.8505,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017351,20241101,PRT00021,AST0017,BUY,2.00095433,16.4591,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017352,20241101,PRT00021,AST0030,BUY,0.62460936,52.7272,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017353,20241101,PRT00021,AST0038,BUY,0.83502343,39.4407,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017354,20241101,PRT00021,AST0055,BUY,1.08603723,30.3248,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017355,20241101,PRT00021,AST0007,BUY,0.36016829,91.4403,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017356,20241101,PRT00021,AST0041,BUY,0.32162002,102.4,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017357,20241101,PRT00021,AST0054,BUY,4.76709168,6.9086,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017358,20241101,PRT00021,AST0029,BUY,0.25544142,128.9293,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017359,20241101,PRT00021,AST0011,BUY,0.56417651,58.3752,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017360,20241101,PRT00021,AST0050,BUY,0.2761021,119.2816,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017361,20241101,PRT00021,AST0043,BUY,0.23588908,139.616,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017362,20241101,PRT00021,AST0036,BUY,0.22850638,144.1268,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017363,20241101,PRT00021,AST0002,BUY,0.26968082,122.1217,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017364,20241101,PRT00021,AST0009,BUY,0.24992195,131.7767,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017365,20241101,PRT00021,AST0053,BUY,0.22194855,148.3852,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017366,20241101,PRT00021,AST0024,BUY,0.3408833,96.6134,32.93,0.25,33.18,-33.18,Invest deposit (target weights)
TXN00017367,20241101,PRT00021,AST0044,BUY,0.37982828,52.0244,19.76,0.25,20.01,-20.01,Invest deposit (target weights)
TXN00017368,20241202,PRT00021,CASH0001,DEPOSIT,601.49,1.0,601.49,0.0,601.49,601.49,Recurring deposit
TXN00017369,20241202,PRT00021,CASH0001,FEE,5.53,1.0,5.53,0.0,5.53,-5.53,Monthly fee
TXN00017370,20241202,PRT00021,CASH0001,DIVIDEND,13.6,1.0,13.6,0.0,13.6,13.6,Dividend credit (synthetic)
TXN00017371,20241202,PRT00021,AST0049,BUY,3.11662174,9.6498,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017372,20241202,PRT00021,AST0014,BUY,0.77343819,38.8844,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017373,20241202,PRT00021,AST0037,BUY,0.77499266,38.8064,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017374,20241202,PRT00021,AST0017,BUY,1.96194537,15.329,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017375,20241202,PRT00021,AST0030,BUY,0.6205403,48.4653,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017376,20241202,PRT00021,AST0038,BUY,0.73600946,40.8618,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017377,20241202,PRT00021,AST0055,BUY,1.08614929,27.6893,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017378,20241202,PRT00021,AST0007,BUY,0.30988109,97.0524,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017379,20241202,PRT00021,AST0041,BUY,0.30768166,97.7461,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017380,20241202,PRT00021,AST0054,BUY,4.20881871,7.1456,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017381,20241202,PRT00021,AST0029,BUY,0.23280127,129.1861,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017382,20241202,PRT00021,AST0011,BUY,0.57197927,52.58,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017383,20241202,PRT00021,AST0050,BUY,0.25145823,119.6011,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017384,20241202,PRT00021,AST0043,BUY,0.21425221,140.3705,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017385,20241202,PRT00021,AST0036,BUY,0.20607035,145.9438,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017386,20241202,PRT00021,AST0002,BUY,0.24840213,121.0726,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017387,20241202,PRT00021,AST0009,BUY,0.22769727,132.0819,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017388,20241202,PRT00021,AST0053,BUY,0.20133416,149.377,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017389,20241202,PRT00021,AST0024,BUY,0.32558046,92.3725,30.07,0.25,30.32,-30.32,Invest deposit (target weights)
TXN00017390,20241202,PRT00021,AST0044,BUY,0.36163314,49.8981,18.04,0.25,18.29,-18.29,Invest deposit (target weights)
TXN00017391,20250101,PRT00021,CASH0001,DEPOSIT,599.39,1.0,599.39,0.0,599.39,599.39,Recurring deposit
TXN00017392,20250101,PRT00021,CASH0001,FEE,4.54,1.0,4.54,0.0,4.54,-4.54,Monthly fee
TXN00017393,20250101,PRT00021,CASH0001,DIVIDEND,22.54,1.0,22.54,0.0,22.54,22.54,Dividend credit (synthetic)
TXN00017394,20250101,PRT00021,AST0049,BUY,3.01434997,9.9423,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017395,20250101,PRT00021,AST0014,BUY,0.74905643,40.0099,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017396,20250101,PRT00021,AST0037,BUY,0.91852348,32.6281,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017397,20250101,PRT00021,AST0017,BUY,2.21708956,13.5176,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017398,20250101,PRT00021,AST0030,BUY,0.82007168,36.5452,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017399,20250101,PRT00021,AST0038,BUY,0.95556672,31.3632,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017400,20250101,PRT00021,AST0055,BUY,1.03477208,28.9626,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017401,20250101,PRT00021,AST0007,BUY,0.31712237,94.5051,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017402,20250101,PRT00021,AST0041,BUY,0.33351774,89.8593,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017403,20250101,PRT00021,AST0054,BUY,3.84164876,7.8013,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017404,20250101,PRT00021,AST0029,BUY,0.32362725,92.6055,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017405,20250101,PRT00021,AST0011,BUY,0.70704089,42.3875,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017406,20250101,PRT00021,AST0050,BUY,0.24455474,122.5479,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017407,20250101,PRT00021,AST0043,BUY,0.20894908,143.4305,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017408,20250101,PRT00021,AST0036,BUY,0.20052473,149.4562,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017409,20250101,PRT00021,AST0002,BUY,0.23994724,124.9011,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017410,20250101,PRT00021,AST0009,BUY,0.21997802,136.2394,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017411,20250101,PRT00021,AST0053,BUY,0.1975787,151.6847,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017412,20250101,PRT00021,AST0024,BUY,0.31927048,93.8692,29.97,0.25,30.22,-30.22,Invest deposit (target weights)
TXN00017413,20250101,PRT00021,AST0044,BUY,0.34493692,52.1307,17.98,0.25,18.23,-18.23,Invest deposit (target weights)
TXN00017414,20250203,PRT00021,CASH0001,DEPOSIT,590.71,1.0,590.71,0.0,590.71,590.71,Recurring deposit
TXN00017415,20250203,PRT00021,CASH0001,FEE,5.83,1.0,5.83,0.0,5.83,-5.83,Monthly fee
TXN00017416,20250203,PRT00021,CASH0001,DIVIDEND,17.75,1.0,17.75,0.0,17.75,17.75,Dividend credit (synthetic)
TXN00017417,20250203,PRT00021,AST0049,BUY,3.63021887,8.1361,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017418,20250203,PRT00021,AST0014,BUY,0.76852991,38.4315,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017419,20250203,PRT00021,AST0037,BUY,0.99922419,29.5587,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017420,20250203,PRT00021,AST0017,BUY,2.44458978,12.0821,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017421,20250203,PRT00021,AST0030,BUY,0.9218691,32.039,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017422,20250203,PRT00021,AST0038,BUY,1.24617074,23.7012,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017423,20250203,PRT00021,AST0055,BUY,1.12695136,26.2085,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017424,20250203,PRT00021,AST0007,BUY,0.34669223,85.193,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017425,20250203,PRT00021,AST0041,BUY,0.40183641,73.5019,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017426,20250203,PRT00021,AST0054,BUY,4.90696712,6.0191,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017427,20250203,PRT00021,AST0029,BUY,0.40965056,72.0998,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017428,20250203,PRT00021,AST0011,BUY,0.79203218,37.2911,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017429,20250203,PRT00021,AST0050,BUY,0.23397398,126.2351,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017430,20250203,PRT00021,AST0043,BUY,0.19835836,148.9009,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017431,20250203,PRT00021,AST0036,BUY,0.19241458,153.5005,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017432,20250203,PRT00021,AST0002,BUY,0.23185404,127.3894,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017433,20250203,PRT00021,AST0009,BUY,0.21319912,138.5359,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017434,20250203,PRT00021,AST0053,BUY,0.18969214,155.7035,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017435,20250203,PRT00021,AST0024,BUY,0.34639363,85.2664,29.54,0.25,29.79,-29.79,Invest deposit (target weights)
TXN00017436,20250203,PRT00021,AST0044,BUY,0.35034446,50.5829,17.72,0.25,17.97,-17.97,Invest deposit (target weights)
TXN00017437,20250303,PRT00021,CASH0001,DEPOSIT,439.2,1.0,439.2,0.0,439.2,439.2,Recurring deposit
TXN00017438,20250303,PRT00021,CASH0001,FEE,4.48,1.0,4.48,0.0,4.48,-4.48,Monthly fee
TXN00017439,20250303,PRT00021,CASH0001,DIVIDEND,28.4,1.0,28.4,0.0,28.4,28.4,Dividend credit (synthetic)
TXN00017440,20250303,PRT00021,AST0049,BUY,2.86628341,7.6614,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017441,20250303,PRT00021,AST0014,BUY,0.54852071,40.0345,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017442,20250303,PRT00021,AST0037,BUY,0.69609918,31.5469,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017443,20250303,PRT00021,AST0017,BUY,1.84904729,11.8763,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017444,20250303,PRT00021,AST0030,BUY,0.65006151,33.7811,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017445,20250303,PRT00021,AST0038,BUY,0.91216423,24.0744,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017446,20250303,PRT00021,AST0055,BUY,0.8605853,25.5172,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017447,20250303,PRT00021,AST0007,BUY,0.25188816,87.1806,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017448,20250303,PRT00021,AST0041,BUY,0.29409097,74.67,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017449,20250303,PRT00021,AST0054,BUY,3.55592179,6.1755,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017450,20250303,PRT00021,AST0029,BUY,0.30899776,71.0677,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017451,20250303,PRT00021,AST0011,BUY,0.55786245,39.3641,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017452,20250303,PRT00021,AST0050,BUY,0.17326744,126.7391,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017453,20250303,PRT00021,AST0043,BUY,0.14969604,146.6957,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017454,20250303,PRT00021,AST0036,BUY,0.14508842,151.3543,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017455,20250303,PRT00021,AST0002,BUY,0.17215728,127.5564,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017456,20250303,PRT00021,AST0009,BUY,0.15876929,138.3124,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017457,20250303,PRT00021,AST0053,BUY,0.14181841,154.8442,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017458,20250303,PRT00021,AST0024,BUY,0.26998671,81.3365,21.96,0.25,22.21,-22.21,Invest deposit (target weights)
TXN00017459,20250303,PRT00021,AST0044,BUY,0.30408982,43.3288,13.18,0.25,13.43,-13.43,Invest deposit (target weights)
TXN00017460,20250401,PRT00021,CASH0001,DEPOSIT,542.35,1.0,542.35,0.0,542.35,542.35,Recurring deposit
TXN00017461,20250401,PRT00021,CASH0001,FEE,3.86,1.0,3.86,0.0,3.86,-3.86,Monthly fee
TXN00017462,20250401,PRT00021,CASH0001,DIVIDEND,23.51,1.0,23.51,0.0,23.51,23.51,Dividend credit (synthetic)
TXN00017463,20250401,PRT00021,AST0049,BUY,3.30479527,8.2054,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017464,20250401,PRT00021,AST0014,BUY,0.65925869,41.133,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017465,20250401,PRT00021,AST0037,BUY,0.91159964,29.7469,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017466,20250401,PRT00021,AST0017,BUY,2.14525616,12.6406,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017467,20250401,PRT00021,AST0030,BUY,0.86584449,31.3189,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017468,20250401,PRT00021,AST0038,BUY,1.24744693,21.7382,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017469,20250401,PRT00021,AST0055,BUY,0.98513516,27.5265,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017470,20250401,PRT00021,AST0007,BUY,0.31312375,86.6024,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017471,20250401,PRT00021,AST0041,BUY,0.37629799,72.0633,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017472,20250401,PRT00021,AST0054,BUY,4.62568183,5.8623,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017473,20250401,PRT00021,AST0029,BUY,0.38281783,70.836,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017474,20250401,PRT00021,AST0011,BUY,0.67288216,40.3002,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017475,20250401,PRT00021,AST0050,BUY,0.20976501,129.2745,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017476,20250401,PRT00021,AST0043,BUY,0.18255764,148.5409,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017477,20250401,PRT00021,AST0036,BUY,0.17630699,153.8072,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017478,20250401,PRT00021,AST0002,BUY,0.20861594,129.9866,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017479,20250401,PRT00021,AST0009,BUY,0.19254777,140.834,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017480,20250401,PRT00021,AST0053,BUY,0.17308641,156.669,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017481,20250401,PRT00021,AST0024,BUY,0.36618856,74.0528,27.12,0.25,27.37,-27.37,Invest deposit (target weights)
TXN00017482,20250401,PRT00021,AST0044,BUY,0.38957749,41.7641,16.27,0.25,16.52,-16.52,Invest deposit (target weights)
TXN00017483,20250501,PRT00021,CASH0001,DEPOSIT,444.66,1.0,444.66,0.0,444.66,444.66,Recurring deposit
TXN00017484,20250501,PRT00021,CASH0001,FEE,6.86,1.0,6.86,0.0,6.86,-6.86,Monthly fee
TXN00017485,20250501,PRT00021,CASH0001,DIVIDEND,26.85,1.0,26.85,0.0,26.85,26.85,Dividend credit (synthetic)
TXN00017486,20250501,PRT00021,AST0049,BUY,2.81534694,7.897,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017487,20250501,PRT00021,AST0014,BUY,0.51098642,43.5097,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017488,20250501,PRT00021,AST0037,BUY,0.82662755,26.8958,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017489,20250501,PRT00021,AST0017,BUY,1.44947797,15.3385,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017490,20250501,PRT00021,AST0030,BUY,0.65581765,33.901,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017491,20250501,PRT00021,AST0038,BUY,1.06006781,20.973,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017492,20250501,PRT00021,AST0055,BUY,0.85951495,25.8667,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017493,20250501,PRT00021,AST0007,BUY,0.20540571,108.2387,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017494,20250501,PRT00021,AST0041,BUY,0.3147251,70.6421,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017495,20250501,PRT00021,AST0054,BUY,3.53290511,6.2931,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017496,20250501,PRT00021,AST0029,BUY,0.27277515,81.5061,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017497,20250501,PRT00021,AST0011,BUY,0.57939614,38.3725,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
TXN00017498,20250501,PRT00021,AST0050,BUY,0.16993498,130.8315,22.23,0.25,22.48,-22.48,Invest deposit (target weights)
